dataset,dataset_params,perturbation,perturbation_params,alpha,seed,workflow,implementation_mode,workflow_params,perturbation_family,perturbation_direction,graph_count,node_count_min,node_count_max,edge_count_min,edge_count_max,distribution_score,mean_shift_score,paired_score,runtime_seconds,memory_mb,status,error_message
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.0018248670003231382,0.019296646118164062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.014534378999996989,0.0921478271484375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.018376732999968226,0.013986587524414062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.5, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.5,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.001029207999636128,0.00460052490234375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.5, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.5,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.0017124440000770846,0.019296646118164062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.5, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.5,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.014287322999734897,0.0921478271484375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.5, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",0.5,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.018007198000304925,0.013986587524414062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.0010758059997897362,0.00460052490234375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.0017672080002739676,0.019296646118164062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.01533409399962693,0.0921478271484375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,deletion,5,8,8,0,7,0.0,0.0,0.0,0.018056560999866633,0.013986587524414062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",community,weakening,5,8,8,0,7,0.0,0.0,0.0,0.001049737000357709,0.00460052490234375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",community,weakening,5,8,8,0,7,0.0,0.0,0.0,0.0017657849994066055,0.019296646118164062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",community,weakening,5,8,8,0,7,0.0,0.0,0.0,0.014989055000114604,0.0921478271484375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",community,weakening,5,8,8,0,7,0.0,0.0,0.0,0.017675883000265458,0.013986587524414062,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.5, ""edges_added"": 2, ""edges_removed"": 2, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 2, ""triangles_affected"": 0}",0.5,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",community,weakening,5,8,8,0,7,2.499609415695936e-05,0.04999999999999999,0.05,0.0010599560000628117,0.00460052490234375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.5, ""edges_added"": 2, ""edges_removed"": 2, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 2, ""triangles_affected"": 0}",0.5,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",community,weakening,5,8,8,0,7,2.720000000000001,1.6492422502470645,1.6492422502470643,0.0019474969994917046,0.02001190185546875,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.5, ""edges_added"": 2, ""edges_removed"": 2, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 2, ""triangles_affected"": 0}",0.5,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",community,weakening,5,8,8,0,7,0.05395525213989862,0.05395525213989862,0.05395525213989862,0.015294729999368428,0.0921478271484375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 0.5, ""edges_added"": 2, ""edges_removed"": 2, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 2, ""triangles_affected"": 0}",0.5,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",community,weakening,5,8,8,0,7,0.06656739115425453,0.06656739115425453,0.06656739115425403,0.018652563000614464,0.014215469360351562,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 6, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 6, ""triangles_affected"": 0}",1.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",community,weakening,5,8,8,0,7,0.00039900166458539665,0.20000000000000018,0.2,0.0010856740000235732,0.00460052490234375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 6, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 6, ""triangles_affected"": 0}",1.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",community,weakening,5,8,8,0,7,2.64,1.624807680927192,1.624807680927192,0.0017767450008250307,0.019872665405273438,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 6, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 6, ""triangles_affected"": 0}",1.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",community,weakening,5,8,8,0,7,0.20968456753528927,0.20968456753528927,0.20968456753528927,0.01683563200003846,0.0921478271484375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",community_weakening,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 6, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 6, ""triangles_affected"": 0}",1.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",community,weakening,5,8,8,0,7,0.26251505352402743,0.26251505352402743,0.2625150535240276,0.018716012999902887,0.013582229614257812,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",hub_modification,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""hub_modification"", ""perturbation_direction"": ""modification"", ""perturbation_family"": ""hub"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",hub,modification,5,8,8,0,7,0.0,0.0,0.0,0.0012157790006313007,0.00460052490234375,success,
stochastic_block_model,"{""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",hub_modification,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""method"": ""hub_modification"", ""perturbation_direction"": ""modification"", ""perturbation_family"": ""hub"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",hub,modification,5,8,8,0,7,0.0,0.0,0.0,0.0017648630000621779,0.019296646118164062,success,
